Time, ShooterVelocity, Position X, Position Y,
22986,2060.0,64.2,29.9
23011,2040.0,64.2,29.9
23040,2040.0,64.2,29.9
23082,2040.0,64.2,29.9
23104,2040.0,64.2,29.9
23128,2040.0,64.2,29.9
23154,2060.0,64.2,29.9
23180,2060.0,64.2,29.9
23206,2040.0,64.2,29.9
23229,2040.0,64.2,29.9
23258,2060.0,64.2,29.9
23281,2060.0,64.2,29.9
23305,2020.0,64.2,29.9
23332,2040.0,64.2,29.9
23356,2060.0,64.2,29.9
23381,2040.0,64.2,29.9
23403,2040.0,64.2,29.9
23432,2040.0,64.2,29.9
23458,2060.0,64.2,29.9
23483,2040.0,64.2,29.9
23512,2040.0,64.2,29.9
23537,2060.0,64.2,29.9
23568,2060.0,64.2,29.9
23612,2040.0,64.2,29.9
23634,2040.0,64.2,29.9
23656,2040.0,64.2,29.9
23684,2040.0,64.2,29.9
23706,2040.0,64.2,29.9
23730,2040.0,64.2,29.9
23753,2040.0,64.2,29.9
23782,2040.0,64.2,29.9
23806,2040.0,64.2,29.9
23830,2040.0,64.2,29.9
23854,2040.0,64.2,29.9
23877,2040.0,64.2,29.9
23901,2020.0,64.2,29.9
23930,2040.0,64.2,29.9
23957,2060.0,64.2,29.9
23993,2040.0,64.2,29.9
24014,2040.0,64.2,29.9
24041,2040.0,64.2,29.9
24063,2040.0,64.2,29.9
24095,2020.0,64.2,29.9
24136,2040.0,64.2,29.9
24162,2000.0,64.2,29.9
24194,1940.0,64.2,29.9
24224,1900.0,64.2,29.9
24250,1900.0,64.2,29.9
24275,1900.0,64.2,29.9
24310,1920.0,64.2,29.9
24337,1920.0,64.2,29.9
24367,1940.0,64.2,29.9
24392,1940.0,64.2,29.9
24420,1940.0,64.2,29.9
24465,1960.0,64.2,29.9
24495,1960.0,64.2,29.9
24524,1980.0,64.2,29.9
24552,2000.0,64.2,29.9
24593,1980.0,64.2,29.9
24634,2020.0,64.2,29.9
24679,2020.0,64.2,29.9
24708,2000.0,64.2,29.9
24732,2020.0,64.2,29.9
24756,2040.0,64.2,29.9
24779,2020.0,64.2,29.9
24806,2000.0,64.2,29.9
24831,2020.0,64.2,29.9
24856,2040.0,64.2,29.9
24880,2020.0,64.2,29.9
24905,2020.0,64.2,29.9
24931,2040.0,64.2,29.9
24956,2040.0,64.2,29.9
24980,2040.0,64.2,29.9
25003,2040.0,64.2,29.9
25028,2020.0,64.2,29.9
25053,2040.0,64.2,29.9
25076,2040.0,64.2,29.9
25107,2020.0,64.2,29.9
25138,2040.0,64.2,29.9
25183,2040.0,64.2,29.9
25212,2040.0,64.2,29.9
25235,2040.0,64.2,29.9
