 Time,PositionX,PositionY, Heading, AngularVelocity, taFieldRef, taStatic, taAV, taOffset, taRobotRef, taServoPos, shooterTarget, shooterAdjust, shooterVelocity, shooterAngle, intakePower, intakeCurrent, spindexerPower,spindexerPosition, spindexerVelocity, spindexerResult, spindexerTarget
27678,77.5,52,-140.1,-1.9,56,192.3,203,0,203,0.6,1829.5,0,1940,0.7,0,0,0,,,,
27735,77.9,52.8,-143.3,-0.3,55.9,198.8,201.8,0,201.8,0.6,1824.6,0,1920,0.7,0,0,0,,,,
27772,78.2,53,-143.8,-0.2,55.9,199.5,200.6,0,200.6,0.6,1815.5,0,1920,0.7,0,0,0,,,,
27809,78.4,53.1,-144.1,-0.1,56,200,200.4,0,200.4,0.6,1813,0,1900,0.7,0,0,0,,,,
27847,78.7,52.9,-144.3,-0.1,56.1,200.3,200.8,0,200.8,0.6,1811.4,0,1920,0.7,0,0,0,,,,
27884,78.9,52.5,-144.4,0,56.3,200.6,200.8,0,200.8,0.6,1811.4,0,1900,0.7,0,0,0,,,,
27915,79,52.1,-144.4,-0.1,56.5,200.8,200.8,0,200.8,0.6,1812.4,0,1900,0.7,0,0,0,,,,
27958,79.1,51.5,-144.5,0,56.7,201.1,201.3,0,201.3,0.6,1814.2,0,1880,0.7,0,0,0,,,,
27988,79.2,50.9,-144.5,0,56.9,201.4,201.6,0,201.6,0.6,1816.8,0,1860,0.7,0,0,0,,,,
28020,79.2,50.2,-144.4,0,57.1,201.6,201.3,0,201.3,0.6,1820.4,0,1880,0.7,0,0,0,,,,
28055,79.2,49.4,-144.4,0,57.4,201.8,201.9,0,201.9,0.6,1823.3,0,1860,0.7,0,0,0,,,,
28084,79.1,48.7,-144.4,-0.1,57.6,202,201.9,0,201.9,0.6,1827.5,0,1860,0.7,0,0,0,,,,
28110,79,48.2,-144.5,-0.1,57.1,201.5,201.6,0,201.6,0.6,1831.6,0,1860,0.7,0,0,0,,,,
28140,78.7,47.5,-144.5,0,57.2,201.7,201.8,0,201.8,0.6,1834.4,0,1840,0.7,0,3,0,,,,
28174,78.2,46.8,-144.4,0,57.2,201.7,201.5,0,201.5,0.6,1838.3,0,1860,0.7,0,0,0,,,,
28212,77.4,46.1,-144.4,0,57.2,201.6,201.7,0,201.7,0.6,1841.9,0,1840,0.7,0,0,0,,,,
28271,75.9,45.1,-144.3,0.1,56.8,201.2,201.1,0,201.1,0.6,1845.3,0,1860,0.7,0,0,0,,,,
28304,74.7,44.4,-144.2,0,56.5,200.8,200.7,0,200.7,0.6,1852.3,0,1840,0.7,0,0,0,,,,
28335,73.7,43.8,-144.2,0,56.3,200.5,200.6,0,200.6,0.6,1855.9,0,1820,0.7,0,3,0,,,,
28362,72.7,43.1,-144.3,0,56,200.3,200.1,0,200.1,0.6,1858.1,0,1860,0.7,0,0,0,,,,
28388,71.8,42.5,-144.3,0,55.8,200.1,200.1,0,200.1,0.6,1859.3,0,1860,0.7,0,0,0,,,,
28424,70.5,41.7,-144.5,0,55.5,199.9,200.4,0,200.4,0.6,1860,0,1840,0.7,0,3,0,,,,
28460,69,40.5,-144.5,0,55.3,199.8,199.9,0,199.9,0.6,1860.5,0,1860,0.7,0,0,0,,,,
28489,67.8,39.7,-144.6,-0.1,55,199.5,199.6,0,199.6,0.6,1862.2,0,1860,0.7,0,3,0,,,,
28519,66.6,38.8,-144.7,-0.1,54.8,199.4,200,0,200,0.6,1866.4,0,1840,0.7,0,0,0,,,,
28548,65.4,37.8,-144.7,0,54.6,199.3,199.6,0,199.6,0.6,1871.6,0,1880,0.7,0,3,0,,,,
28575,64.3,36.9,-144.7,0,54.4,199.1,199.1,0,199.1,0.6,1879.1,0,1860,0.7,0,0,0,,,,
28601,63.2,36,-144.8,0,54.2,199,199.1,0,199.1,0.6,1888.1,0,1860,0.7,0,0,0,,,,
28624,62.3,35.2,-144.8,0,54.1,198.9,198.8,0,198.8,0.6,1899,0,1880,0.7,0,0,0,,,,
28653,61.1,34.2,-144.8,0,53.9,198.7,198.8,0,198.8,0.6,1908.5,0,1900,0.7,0,3,0,,,,
28688,59.8,33,-144.7,0,53.8,198.6,198.6,0,198.6,0.6,1918.7,0,1900,0.7,0,3,0,,,,
28727,58.2,31.6,-144.7,0,53.6,198.4,198.2,0,198.2,0.6,1931.1,0,1900,0.7,0,0,0,,,,
28788,55.6,29.3,-144.8,0,53.3,198,197.9,0,197.9,0.6,1944.8,0,1920,0.7,0,3,0,,,,
28820,54.1,28.1,-144.8,0,53.1,197.9,197.9,0,197.9,0.6,1971.1,0,1920,0.7,0,0,0,,,,
28850,52.7,27,-144.8,0,52.9,197.7,197.6,0,197.6,0.6,1988.5,0,1920,0.6,0,0,0,,,,
28875,51.5,26.1,-144.8,0,52.7,197.5,197.5,0,197.5,0.6,2004.7,0,1920,0.6,0,0,0,,,,
28898,50.4,25.3,-144.7,0,52.6,197.3,197.2,0,197.2,0.6,2019.1,0,1920,0.6,0,3,0,,,,
28922,49.1,24.5,-144.7,0,52.4,197.1,197.1,0,197.1,0.6,2031.3,0,1940,0.6,0,3,0,,,,
28944,48,23.8,-144.7,0,52.2,196.9,196.9,0,196.9,0.6,2041.9,0,1920,0.6,0,0,0,,,,
28971,46.7,23,-144.7,0,52,196.7,196.6,0,196.6,0.6,2048.9,0,1940,0.6,0,3,0,,,,
28995,45.4,22.2,-144.7,0,51.8,196.5,196.3,0,196.3,0.6,2052.7,0,1960,0.6,0,0,0,,,,
29020,44.1,21.4,-144.6,0,51.6,196.2,196.1,0,196.1,0.6,2052.7,0,1960,0.6,0,3,0,,,,
29045,42.8,20.6,-144.6,0,51.4,196,196,0,196,0.6,2049.3,0,1960,0.6,0,0,0,,,,
29074,41.2,19.7,-144.6,-0.1,51.1,195.7,195.6,0,195.6,0.5,2042.7,0,1960,0.6,0,3,0,,,,
29098,39.9,19,-144.8,-0.3,50.9,195.5,196.2,0,196.2,0.6,2032.9,0,1980,0.6,0,3,0,,,,
29127,38.5,18.3,-145.7,-0.7,50.7,195.9,198.2,0,198.2,0.6,2022.7,0,1980,0.6,0,3,0,,,,
29153,37,17.6,-147.1,-1,50.5,196.7,200.5,0,200.5,0.6,2011.6,0,2000,0.6,0,0,0,,,,
29180,35.7,17,-148.8,-1.2,50.2,198,202.9,0,202.9,0.6,2001,0,2000,0.6,0,3,0,,,,
29211,34.1,16.3,-151.3,-1.5,50,199.7,205.6,0,205.6,0.6,1991.4,0,2020,0.6,0,0,0,,,,
29257,31.9,15.5,-155.5,-1.8,49.8,202.1,209.3,0,209.3,0.6,1981.9,0,2000,0.6,0,0,0,,,,
29308,29.5,14.9,-160.7,-1.6,49.2,208.5,216.6,0,216.6,0.6,1971.8,0,2000,0.6,0,0,0,,,,
29339,28.1,14.6,-163.3,-1.6,49,210.7,217.5,0,217.5,0.6,1953.6,0,2020,0.6,0,0,0,,,,
29375,26.6,14.3,-166.2,-1.3,48.6,213.4,220,0,220,0.6,1947.5,0,2020,0.6,0,0,0,,,,
29406,25.4,14,-168.4,-1.2,48.4,215.6,221,0,221,0.6,1940.2,0,2020,0.6,0,0,0,,,,
29436,24.4,13.7,-170.2,-0.9,48.2,217.4,222.4,0,222.4,0.6,1934.3,0,2000,0.6,0,0,0,,,,
29465,23.7,13.5,-171.7,-0.9,48,218.9,223,0,223,0.6,1930.2,0,2000,0.6,0,0,0,,,,
29498,23.1,13.3,-173.5,-0.9,47.9,220.3,224.4,0,224.4,0.6,1926.8,0,2000,0.6,0,0,0,,,,
29581,22.3,13,-176.8,-0.5,47.9,221.9,226.1,0,226.1,0.6,1924.4,0,2000,0.6,-1,5135,-0.1,,,,
29645,22.3,12.8,-178.2,-0.4,47.8,225,226.9,0,226.9,0.6,1922.5,0,1980,0.6,-1,3364,-0.1,,,,
29702,22.4,12.6,-179.7,-0.5,47.9,226.5,228.3,0,228.3,0.7,1920.3,0,1980,0.6,-1,1680,-0.1,,,,
29763,22.6,12.4,178.7,-0.6,48,228,229.9,0,229.9,0.7,1920.4,0,1960,0.6,-1,761,-0.1,,,,
29854,22.8,12.1,176.2,-0.5,48.1,230.7,233,0,233,0.7,1920.8,0,1960,0.6,-1,1625,-0.1,,,,
29907,22.9,11.9,174.8,-0.4,48.2,232.4,234.5,0,234.5,0.7,1921.5,0,1940,0.6,-1,1490,-0.1,,,,
29951,23.1,11.8,173.9,-0.1,48.3,233.7,235.9,0,235.9,0.7,1921.9,0,1940,0.6,-1,2835,-0.1,,,,
30009,23.2,11.8,173.8,-0.1,48.4,234.5,234.6,0,234.6,0.7,1922.3,0,1960,0.6,-1,2434,-0.1,,,,
30071,23.4,11.7,174,0,48.4,234.6,234.7,0,234.7,0.7,1922.8,0,1940,0.6,-1,1862,-0.1,,,,
30148,23.4,11.7,174.1,0,48.4,234.5,234.3,0,234.3,0.7,1923.2,0,1960,0.6,-1,1038,-0.1,,,,
30204,23.4,11.7,174,0,48.4,234.4,234.7,0,234.7,0.7,1923.6,0,1960,0.6,-1,922,-0.1,,,,
30259,23.3,11.8,174.1,0,48.4,234.4,234.3,0,234.3,0.7,1923.7,0,2000,0.6,-1,769,-0.1,,,,
30351,23.1,11.8,174.2,0,48.4,234.3,234.1,0,234.1,0.7,1923.7,0,1980,0.6,-1,688,-0.1,,,,
30431,22.7,11.9,174,-0.1,48.3,234.2,234.3,0,234.3,0.7,1923.4,0,1960,0.6,-1,641,-0.1,,,,
30472,22.5,11.9,174,0,48.2,234.2,234.2,0,234.2,0.7,1922.3,0,1960,0.6,-1,852,-0.1,,,,
30531,22.2,11.9,174,0.1,48.1,234.1,234.6,0,234.6,0.7,1921.3,0,1980,0.6,-1,816,-0.1,,,,
30595,22,12,174.1,0,48.1,234,234.1,0,234.1,0.7,1920.5,0,1980,0.6,-1,787,-0.1,,,,
30651,22,12,174,0,48,234,233.7,0,233.7,0.7,1919.5,0,1980,0.6,-1,674,-0.1,,,,
30717,22,12,174,0,48,234,234,0,234,0.7,1919,0,1980,0.6,-1,732,-0.1,,,,
30773,22,12,174,0,48,234,234,0,234,0.7,1919,0,1980,0.6,-1,688,-0.1,,,,
30856,21.8,12,173.9,-0.1,48,234,233.9,0,233.9,0.7,1919.1,0,1980,0.6,-1,404,-0.1,,,,
30946,21.1,12.2,173.1,-0.2,47.9,234.2,234.9,0,234.9,0.7,1919.1,0,1960,0.6,-1,193,-0.1,,,,
31009,20.3,12.4,172.1,-0.3,47.7,234.8,236,0,236,0.7,1918,0,1940,0.6,-1,495,-0.1,,,,
31060,19.3,12.7,171.5,-0.1,47.4,235.5,236.7,0,236.7,0.7,1915.9,0,1940,0.6,-1,911,-0.1,,,,
31136,17.3,13,171.1,0.1,47.1,235.8,236.2,0,236.2,0.7,1913,0,1920,0.6,-1,1232,-0.1,,,,
31206,15.4,13.2,171.8,0.2,46.6,235.4,234.9,0,234.9,0.7,1909.6,0,1920,0.6,-1,1443,-0.1,,,,
31279,13.4,13.5,171.7,-0.2,46.1,234.2,234,0,234,0.7,1903.9,0,1900,0.6,-1,4312,-0.1,,,,
31362,12,13.8,170.6,-0.4,45.5,233.9,234.4,0,234.4,0.7,1899.1,0,1920,0.6,-1,8809,-0.1,,,,
31449,11.8,14.2,168.2,-0.6,45.1,235.4,237.7,0,237.7,0.7,1894.1,0,1900,0.6,-1,9451,-0.1,,,,
31488,12,14.3,166.8,-0.6,45.1,237.4,240.2,0,240.2,0.7,1891,0,1920,0.6,0,5292,-0.1,,,,
31523,12.4,14.3,165.4,-0.8,45.2,238.8,241.9,0,241.9,0.7,1891.2,0,1900,0.6,0,816,-0.1,,,,
31554,12.9,14.5,163.9,-0.9,45.3,240.4,244.1,0,244.1,0.7,1891.8,0,1920,0.6,0,204,-0.1,,,,
31587,13.2,14.5,162.6,-0.5,45.4,241.9,245.9,0,245.9,0.7,1892.8,0,1940,0.6,0,58,-0.1,,,,
31613,13.3,14.6,162.1,-0.3,45.4,243,244.7,0,244.7,0.7,1893.7,0,1980,0.6,0,21,-0.1,,,,
31640,13.5,14.7,161.5,-0.5,45.4,243.5,245.3,0,245.3,0.7,1894.2,0,1960,0.6,0,10,-0.1,,,,
31667,13.7,14.7,160.8,-0.3,45.5,244.2,246.1,0,246.1,0.7,1894.5,0,1940,0.6,0,10,-0.1,,,,
31694,13.9,14.7,160.6,-0.1,45.5,244.8,245.4,0,245.4,0.7,1895,0,1960,0.6,0,7,-0.1,,,,
31718,13.9,14.7,160.6,0,45.5,244.9,245.1,0,245.1,0.7,1895.5,0,1960,0.6,0,3,-0.1,,,,
31747,14,14.7,160.6,0,45.5,245,245.2,0,245.2,0.7,1895.6,0,1980,0.6,0,3,-0.1,,,,
31781,13.9,14.7,160.7,0,45.6,244.9,244.6,0,244.6,0.7,1895.8,0,1980,0.6,0,3,-0.1,,,,
31809,13.9,14.7,160.8,0,45.5,244.8,244.7,0,244.7,0.7,1895.8,0,1980,0.6,0,3,-0.1,,,,
31834,13.9,14.7,160.8,0,45.5,244.8,244.7,0,244.7,0.7,1895.8,0,1980,0.6,0,3,-0.1,,,,
31867,13.9,14.7,160.8,0,45.5,244.7,244.7,0,244.7,0.7,1895.8,0,1980,0.6,0,3,-0.1,,,,
31896,13.9,14.7,160.8,0,45.5,244.7,244.8,0,244.8,0.7,1895.7,0,1980,0.6,0,0,-0.1,,,,
31938,13.8,14.7,160.8,0,45.5,244.7,244.9,0,244.9,0.7,1895.7,0,1980,0.6,0,0,-0.1,,,,
32018,13.9,14.7,160.8,0,45.5,244.7,244.8,0,244.8,0.7,1895.6,0,1980,0.6,-1,5664,-0.1,,,,
32077,13.8,14.7,160.8,0,45.5,244.7,244.7,0,244.7,0.7,1895.6,0,1980,0.6,-1,3502,-0.1,,,,
32127,13.8,14.7,160.8,0,45.5,244.7,244.5,0,244.5,0.7,1895.6,0,1940,0.6,-1,2358,-0.1,,,,
32181,13.9,14.7,160.8,0,45.5,244.7,244.8,0,244.8,0.7,1895.6,0,1960,0.6,-1,1308,-0.1,,,,
32231,13.8,14.7,160.9,0,45.5,244.7,244.5,0,244.5,0.7,1895.6,0,1940,0.6,-1,965,-0.1,,,,
32267,13.8,14.7,160.9,0.1,45.5,244.7,244.5,0,244.5,0.7,1895.6,0,1960,0.6,0,543,-0.1,,,,
32295,13.8,14.7,160.9,-0.1,45.5,244.6,244.7,0,244.7,0.7,1895.6,0,1940,0.6,0,123,-0.1,,,,
32340,13.8,14.7,161,0.1,45.5,244.7,244.5,0,244.5,0.7,1895.6,0,1940,0.6,0,14,-0.1,,,,
32380,13.8,14.6,161.7,0.6,45.5,244.4,243.3,0,243.3,0.7,1895.6,0,1960,0.6,0,7,-0.1,,,,
32415,13.8,14.6,163.2,0.9,45.5,243.1,239.9,0,239.9,0.7,1895.5,0,1940,0.6,0,3,-0.1,,,,
32460,13.8,14.6,166.1,1.3,45.5,240.5,234.8,0,234.8,0.7,1895.6,0,1940,0.6,0,3,-0.1,,,,
32490,13.8,14.6,168.4,1.2,45.5,238.3,231.9,0,231.9,0.7,1895.6,0,1940,0.6,0,3,-0.1,,,,
32518,13.8,14.6,169.8,0.6,45.5,236.5,232.1,0,232.1,0.7,1895.7,0,1920,0.6,0,3,-0.1,,,,
32550,13.8,14.6,170.6,0.3,45.5,235.3,233.1,0,233.1,0.7,1895.6,0,1920,0.6,0,3,-0.1,,,,
32588,13.8,14.6,170.9,0,45.5,234.6,233.4,0,233.4,0.7,1895.6,0,1920,0.6,0,3,-0.1,,,,
32640,13.7,14.6,170.4,-0.1,45.5,234.7,235.7,0,235.7,0.7,1895.6,0,1920,0.6,0,0,-0.1,,,,
32672,13.7,14.6,170.6,0.4,45.5,235.1,235.1,0,235.1,0.7,1895.4,0,1920,0.6,0,0,-0.1,,,,
32705,13.7,14.6,172,1.1,45.5,234.3,231.1,0,231.1,0.7,1895.4,0,1920,0.6,0,0,-0.1,,,,
32740,13.7,14.6,175,1.8,45.4,232.3,225.7,0,225.7,0.6,1895.5,0,1920,0.6,0,0,-0.1,,,,
32775,13.7,14.6,179,2,45.4,228.8,220.2,0,220.2,0.6,1895.4,0,1900,0.6,0,3,-0.1,,,,
32807,13.7,14.6,-178,1.3,45.4,225.1,217.2,0,217.2,0.6,1895.4,0,1900,0.6,0,3,-0.1,,,,
32836,13.7,14.6,-176.5,0.8,45.4,222.8,218,0,218,0.6,1895.3,0,1920,0.6,0,0,-0.1,,,,
32863,13.7,14.6,-175.6,0.4,45.3,221.4,218.7,0,218.7,0.6,1895.3,0,1900,0.6,0,3,-0.1,,,,
32903,13.6,14.6,-175.2,-0.1,45.3,220.7,219.5,0,219.5,0.6,1895.2,0,1900,0.6,0,3,-0.1,,,,
32934,13.6,14.6,-175.6,-0.3,45.3,220.7,221.9,0,221.9,0.6,1895.1,0,1900,0.6,0,0,-0.1,,,,
32982,13.6,14.6,-176.1,0,45.3,221.3,222.1,0,222.1,0.6,1895.1,0,1920,0.6,0,0,-0.1,,,,
33009,13.6,14.6,-176.1,0,45.3,221.5,221.7,0,221.7,0.6,1895.1,0,1920,0.6,0,3,-0.1,,,,
33035,13.6,14.6,-176,0,45.3,221.4,221.2,0,221.2,0.6,1895.1,0,1920,0.6,0,3,-0.1,,,,
33065,13.6,14.6,-175.9,0,45.3,221.3,221,0,221,0.6,1895.1,0,1900,0.6,0,3,-0.1,,,,
33103,13.6,14.6,-175.9,0,45.3,221.3,221.3,0,221.3,0.6,1895.1,0,1920,0.6,0,0,-0.1,,,,
33134,13.6,14.6,-176,0,45.3,221.3,221.3,0,221.3,0.6,1895.1,0,1920,0.6,0,0,-0.1,,,,
33177,13.7,14.6,-176,-0.1,45.3,221.3,221.6,0,221.6,0.6,1895.1,0,1940,0.6,0,0,-0.1,,,,
33210,13.8,14.6,-176.1,-0.1,45.4,221.4,221.6,0,221.6,0.6,1895.1,0,1920,0.6,0,0,-0.1,,,,
33235,13.9,14.6,-176.1,0,45.4,221.5,221.5,0,221.5,0.6,1895.3,0,1920,0.6,0,0,-0.1,,,,
33261,14,14.6,-176.2,0,45.4,221.6,221.5,0,221.5,0.6,1895.5,0,1940,0.6,0,0,-0.1,,,,
33289,14.2,14.6,-176.2,0,45.4,221.7,222,0,222,0.6,1895.8,0,1920,0.6,0,0,-0.1,,,,
33322,14.5,14.6,-176.3,0,45.5,221.8,221.7,0,221.7,0.6,1896.2,0,1920,0.6,0,0,-0.1,,,,
33351,14.7,14.6,-176.3,0,45.6,221.8,221.8,0,221.8,0.6,1896.8,0,1940,0.6,0,0,-0.1,,,,
33379,15,14.6,-176.2,0,45.6,221.9,221.8,0,221.8,0.6,1897.4,0,1920,0.6,0,3,-0.1,,,,
33417,15.4,14.6,-176.2,0,45.7,221.9,221.8,0,221.8,0.6,1898,0,1920,0.6,0,0,-0.1,,,,
33460,15.9,14.6,-176.2,0,45.8,222,221.8,0,221.8,0.6,1898.8,0,1920,0.6,0,0,-0.1,,,,
33505,16.5,14.7,-176.2,0,45.9,222.2,222.3,0,222.3,0.6,1900.1,0,1920,0.6,0,0,-0.1,,,,
33538,16.9,14.7,-176.2,0,46,222.3,222.3,0,222.3,0.6,1901.8,0,1920,0.6,0,0,-0.1,,,,
33570,17.4,14.7,-176.2,0,46.1,222.4,222.3,0,222.3,0.6,1903,0,1920,0.6,0,3,-0.1,,,,
33597,17.9,14.8,-176.2,0.1,46.2,222.5,222.3,0,222.3,0.6,1904.3,0,1920,0.6,0,3,-0.1,,,,
33623,18.4,14.9,-176.2,0,46.3,222.5,222.4,0,222.4,0.6,1905.5,0,1920,0.6,0,0,-0.1,,,,
33649,18.9,15,-176.1,0,46.4,222.6,222.5,0,222.5,0.6,1906.9,0,1920,0.6,0,0,-0.1,,,,
33672,19.4,15.1,-176.1,0,46.5,222.7,222.4,0,222.4,0.6,1908.5,0,1920,0.6,0,0,-0.1,,,,
33694,19.9,15.2,-176.1,0,46.6,222.7,222.6,0,222.6,0.6,1909.9,0,1920,0.6,0,0,-0.1,,,,
33730,20.8,15.3,-176,0.1,46.8,222.8,222.7,0,222.7,0.6,1911.4,0,1940,0.6,0,0,-0.1,,,,
33756,21.5,15.4,-175.9,0.1,46.9,222.9,222.7,0,222.7,0.6,1913.4,0,1920,0.6,0,0,-0.1,,,,
33783,22.2,15.5,-175.8,0,47.1,222.9,222.7,0,222.7,0.6,1916.1,0,1900,0.6,0,3,-0.1,,,,
33812,23,15.7,-175.8,0.1,47.2,223,222.9,0,222.9,0.6,1918.3,0,1920,0.6,0,0,-0.1,,,,
33849,24,15.8,-175.6,0.1,47.4,223.2,222.9,0,222.9,0.6,1920.8,0,1920,0.6,0,0,-0.1,,,,
33876,24.9,16,-175.6,0,47.7,223.2,223,0,223,0.6,1924.6,0,1920,0.6,0,0,-0.1,,,,
33898,25.6,16.1,-175.5,0.1,47.8,223.4,223.2,0,223.2,0.6,1928.6,0,1920,0.6,0,0,-0.1,,,,
33932,26.7,16.2,-175.4,0.1,48,223.5,223.3,0,223.3,0.6,1931.3,0,1940,0.6,0,0,-0.1,,,,
33964,27.8,16.4,-175.3,0,48.3,223.6,223.3,0,223.3,0.6,1934.6,0,1940,0.6,0,0,-0.1,,,,
34013,29.5,16.6,-175.1,0,48.6,223.8,223.6,0,223.6,0.6,1940.6,0,1920,0.6,0,0,-0.1,,,,
34055,31.1,16.8,-175,0,49,224.1,223.7,0,223.7,0.6,1946.4,0,1940,0.6,0,3,-0.1,,,,
34089,32.4,16.8,-174.9,0,49.3,224.3,224,0,224,0.6,1955.6,0,1940,0.6,0,0,-0.1,,,,
34127,34,16.9,-174.8,0,49.7,224.5,224.5,0,224.5,0.6,1962.1,0,1940,0.6,0,0,-0.1,,,,
34157,35.4,17,-174.8,0,50.1,224.9,224.6,0,224.6,0.6,1970.1,0,1920,0.6,0,3,-0.1,,,,
34188,36.8,17,-174.7,0,50.5,225.2,225.1,0,225.1,0.6,1979.4,0,1960,0.6,0,0,-0.1,,,,
34214,37.9,17.1,-174.7,0,50.8,225.5,225.4,0,225.4,0.6,1988.8,0,1940,0.6,0,3,-0.1,,,,
34240,39,17.1,-174.6,0,51.1,225.7,225.6,0,225.6,0.6,1995.9,0,1940,0.6,0,0,-0.1,,,,
34278,40.8,17.1,-174.6,0.1,51.5,226.1,225.9,0,225.9,0.6,2003.1,0,1960,0.6,0,3,-0.1,,,,
34307,42,17.1,-174.6,0.1,51.9,226.5,226.5,0,226.5,0.6,2011.2,0,1960,0.6,0,0,-0.1,,,,
34346,43.8,17.2,-174.5,0,52.4,226.9,226.9,0,226.9,0.6,2021.4,0,1980,0.6,0,3,-0.1,,,,
34383,45.4,17.3,-174.5,0,52.9,227.4,227.3,0,227.3,0.6,2030.2,0,1980,0.6,0,0,-0.1,,,,
34427,47.3,17.3,-174.5,0,53.4,227.9,227.9,0,227.9,0.7,2038.5,0,2000,0.6,0,7,0.9,,,,
34463,48.5,17.4,-174.4,0.1,53.8,228.3,228.3,0,228.3,0.7,2043.8,0,2000,0.6,0,7,0.9,,,,
34520,50.1,17.4,-173.9,0.1,54.4,228.5,227.6,0,227.6,0.7,2046.2,0,2000,0.6,0,3,0.9,,,,
34555,50.8,17.4,-173.8,0.1,54.6,228.5,228.3,0,228.3,0.7,2044.9,0,2000,0.6,0,3,0.9,,,,
34592,51.3,17.4,-173.6,0.1,54.9,228.6,227.9,0,227.9,0.7,2043.1,0,2020,0.6,0,7,0.9,,,,
34621,51.7,17.4,-173.6,0,55,228.6,228.4,0,228.4,0.7,2041,0,2020,0.6,0,7,0.9,,,,
34648,51.9,17.4,-173.5,0,55.1,228.7,228.6,0,228.6,0.7,2039.3,0,2020,0.6,0,3,0.9,,,,
34677,52.1,17.4,-173.5,0,55.2,228.7,228.6,0,228.6,0.7,2038.3,0,1960,0.6,0,7,0.9,,,,
34707,52.3,17.4,-173.5,0,55.2,228.8,228.7,0,228.7,0.7,2037.4,0,1900,0.6,0,3,0.9,,,,
34735,52.4,17.4,-173.5,0,55.3,228.8,228.7,0,228.7,0.7,2036.7,0,1900,0.6,0,7,0.9,,,,
34762,52.4,17.4,-173.6,0,55.3,228.8,228.8,0,228.8,0.7,2036.1,0,1900,0.6,0,7,0.9,,,,
34789,52.5,17.4,-173.6,0,55.3,228.9,228.8,0,228.8,0.7,2035.8,0,1840,0.6,0,7,0.9,,,,
34827,52.5,17.4,-173.6,0,55.3,228.9,228.9,0,228.9,0.7,2035.6,0,1800,0.6,0,7,0.9,,,,
34856,52.5,17.4,-173.6,0,55.3,228.9,228.9,0,228.9,0.7,2035.5,0,1820,0.6,0,7,0.9,,,,
34884,52.4,17.4,-173.6,-0.1,55.3,228.9,228.8,0,228.8,0.7,2035.4,0,1820,0.6,0,3,0.9,,,,
34910,52.4,17.4,-173.6,0,55.3,228.9,228.9,0,228.9,0.7,2035.5,0,1760,0.6,0,3,0.9,,,,
34942,52.4,17.4,-173.6,0,55.3,228.9,229,0,229,0.7,2035.6,0,1740,0.6,0,7,0.9,,,,
34974,52.3,17.4,-173.7,0,55.3,228.9,229.1,0,229.1,0.7,2035.7,0,1740,0.6,0,7,0.9,,,,
35014,52.3,17.4,-173.7,-0.1,55.3,229,229.1,0,229.1,0.7,2035.8,0,1760,0.6,0,7,0.9,,,,
35043,52.3,17.4,-173.7,0,55.3,228.9,228.8,0,228.8,0.7,2036,0,1760,0.6,0,7,0.9,,,,
35076,52.3,17.4,-173.6,0,55.3,228.9,228.8,0,228.8,0.7,2036,0,1780,0.6,0,3,0.9,,,,
35115,52.3,17.4,-173.7,0,55.3,228.9,228.8,0,228.8,0.7,2036,0,1800,0.6,0,3,0.9,,,,
35140,52.3,17.4,-173.7,0,55.3,228.9,229.1,0,229.1,0.7,2035.9,0,1820,0.6,0,7,0.9,,,,
35164,52.3,17.4,-173.7,0,55.3,228.9,228.8,0,228.8,0.7,2035.9,0,1840,0.6,0,3,0.9,,,,
35188,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,1820,0.6,0,7,0.9,,,,
35212,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,1820,0.6,0,3,0.9,,,,
35249,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,1860,0.6,0,3,0,,,,
35277,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,1860,0.6,0,3,0,,,,
35303,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2036,0,1880,0.6,0,3,0,,,,
35327,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2036,0,1880,0.6,0,3,0,,,,
35352,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2036,0,1880,0.6,0,3,0,,,,
35379,52.3,17.4,-173.6,0,55.3,228.9,228.8,0,228.8,0.7,2035.9,0,1900,0.6,0,3,0,,,,
35406,52.3,17.4,-173.6,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,1920,0.6,0,0,0,,,,
35433,52.3,17.4,-173.6,0,55.3,228.9,228.8,0,228.8,0.7,2035.9,0,1940,0.6,0,3,0,,,,
35456,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,1940,0.6,0,3,0,,,,
35487,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,1940,0.6,0,3,0,,,,
35526,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,1960,0.6,0,3,0,,,,
35551,52.3,17.4,-173.7,0,55.3,228.9,229,0,229,0.7,2035.9,0,1960,0.6,0,3,0,,,,
35577,52.3,17.4,-173.7,0,55.3,228.9,228.9,0,228.9,0.7,2035.9,0,1980,0.6,0,3,0,,,,
